# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
  816       3.255069178339e-10       1.448755521032e-14       4.396590259878e-15 
  817       3.264302448056e-10       1.442163030663e-14       4.389724142594e-15 
  818       3.273387065371e-10       1.435606727702e-14       4.382571119314e-15 
  819       3.282320485185e-10       1.429086487949e-14       4.375136417083e-15 
  820       3.291100146269e-10       1.422602182501e-14       4.367425327038e-15 
  821       3.299723471231e-10       1.416153677735e-14       4.359443204609e-15 
  822       3.308187866465e-10       1.409740835284e-14       4.351195469730e-15 
  823       3.316490722120e-10       1.403363512022e-14       4.342687607049e-15 
  824       3.324629412057e-10       1.397021560048e-14       4.333925166128e-15 
  825       3.332601293808e-10       1.390714826659e-14       4.324913761656e-15 
  826       3.340403708534e-10       1.384443154339e-14       4.315659073653e-15 
  827       3.348033980990e-10       1.378206380736e-14       4.306166847678e-15 
  828       3.355489419480e-10       1.372004338645e-14       4.296442895036e-15 
  829       3.362767315820e-10       1.365836855988e-14       4.286493092985e-15 
  830       3.369864945295e-10       1.359703755797e-14       4.276323384943e-15 
  831       3.376779566622e-10       1.353604856193e-14       4.265939780697e-15 
  832       3.383508421906e-10       1.347539970367e-14       4.255348356605e-15 
  833       3.390048736604e-10       1.341508906566e-14       4.244555255809e-15 
  834       3.396397719482e-10       1.335511468068e-14       4.233566688439e-15 
  835       3.402552562574e-10       1.329547453166e-14       4.222388931819e-15 
  836       3.408510441147e-10       1.323616655150e-14       4.211028330676e-15 
  837       3.414268513653e-10       1.317718862287e-14       4.199491297349e-15 
  838       3.419823921696e-10       1.311853857802e-14       4.187784311991e-15 
  839       3.425173789988e-10       1.306021419859e-14       4.175913922778e-15 
  840       3.430315226309e-10       1.300221321547e-14       4.163886746120e-15 
  841       3.435245321469e-10       1.294453330851e-14       4.151709466863e-15 
  842       3.439961149264e-10       1.288717210645e-14       4.139388838497e-15 
  843       3.444459766440e-10       1.283012718663e-14       4.126931683366e-15 
  844       3.448738212650e-10       1.277339607488e-14       4.114344892872e-15 
  845       3.452793510415e-10       1.271697624529e-14       4.101635427683e-15 
  846       3.456622665084e-10       1.266086512002e-14       4.088810317940e-15 
  847       3.460222664792e-10       1.260506006914e-14       4.075876663466e-15 
  848       3.463590480424e-10       1.254955841043e-14       4.062841633969e-15 
  849       3.466723065568e-10       1.249435740916e-14       4.049712469252e-15 
  850       3.469617356483e-10       1.243945427796e-14       4.036496479421e-15 
  851       3.472270272051e-10       1.238484617658e-14       4.023201045089e-15 
  852       3.474678713742e-10       1.233053021175e-14       4.009833617585e-15 
  853       3.476839565573e-10       1.227650343694e-14       3.996401719161e-15 
  854       3.478749694067e-10       1.222276285221e-14       3.982912943197e-15 
  855       3.480405948211e-10       1.216930540402e-14       3.969374954412e-15 
  856       3.481805732847e-10       1.211612835891e-14       3.955793779375e-15 
  857       3.482948739627e-10       1.206323043198e-14       3.942168645679e-15 
  858       3.483835245494e-10       1.201061067729e-14       3.928497055173e-15 
  859       3.484465541981e-10       1.195826811558e-14       3.914776485611e-15 
  860       3.484839935267e-10       1.190620173419e-14       3.901004390576e-15 
  861       3.484958746228e-10       1.185441048685e-14       3.887178199409e-15 
  862       3.484822310495e-10       1.180289329364e-14       3.873295317136e-15 
  863       3.484430978501e-10       1.175164904079e-14       3.859353124396e-15 
  864       3.483785115542e-10       1.170067658062e-14       3.845348977367e-15 
  865       3.482885101824e-10       1.164997473135e-14       3.831280207695e-15 
  866       3.481731332521e-10       1.159954227703e-14       3.817144122420e-15 
  867       3.480324217828e-10       1.154937796736e-14       3.802938003905e-15 
  868       3.478664183012e-10       1.149948051760e-14       3.788659109762e-15 
  869       3.476751668469e-10       1.144984860845e-14       3.774304672779e-15 
  870       3.474587129775e-10       1.140048088589e-14       3.759871900850e-15 
  871       3.472171037741e-10       1.135137596106e-14       3.745357976899e-15 
  872       3.469503878466e-10       1.130253241017e-14       3.730760058810e-15 
  873       3.466586153393e-10       1.125394877432e-14       3.716075279354e-15 
  874       3.463418379357e-10       1.120562355941e-14       3.701300746113e-15 
  875       3.460001088646e-10       1.115755523601e-14       3.686433541414e-15 
  876       3.456334829047e-10       1.110974223922e-14       3.671470722250e-15 
  877       3.452420163906e-10       1.106218296854e-14       3.656409320211e-15 
  878       3.448257672177e-10       1.101487578776e-14       3.641246341411e-15 
  879       3.443847948481e-10       1.096781902483e-14       3.625978766413e-15 
  880       3.439191603153e-10       1.092101097173e-14       3.610603550161e-15 
  881       3.434289262299e-10       1.087444988433e-14       3.595117621902e-15 
  882       3.429141567852e-10       1.082813398228e-14       3.579517885117e-15 
  883       3.423749177620e-10       1.078206144890e-14       3.563801217447e-15 
  884       3.418112765345e-10       1.073623043098e-14       3.547964470623e-15 
  885       3.412233020753e-10       1.069063903877e-14       3.532004470387e-15 
  886       3.406110649611e-10       1.064528534574e-14       3.515918016428e-15 
  887       3.399746373775e-10       1.060016738853e-14       3.499701882303e-15 
  888       3.393140931250e-10       1.055528316677e-14       3.483352815365e-15 
  889       3.386295076241e-10       1.051063064301e-14       3.466867536695e-15 
  890       3.379209579203e-10       1.046620774252e-14       3.450242741022e-15 
  891       3.371885226903e-10       1.042201235325e-14       3.433475096660e-15 
  892       3.364322822465e-10       1.037804232562e-14       3.416561245424e-15 
  893       3.356523185429e-10       1.033429547246e-14       3.399497802569e-15 
  894       3.348487151801e-10       1.029076956884e-14       3.382281356708e-15 
  895       3.340215882183e-10       1.024746261778e-14       3.364909772357e-15 
  896       3.331711791551e-10       1.020437365235e-14       3.347386120995e-15 
  897       3.322977634749e-10       1.016150194640e-14       3.329714813982e-15 
  898       3.314016199889e-10       1.011884674986e-14       3.311900305883e-15 
  899       3.304830308453e-10       1.007640728860e-14       3.293947094594e-15 
  900       3.295422815392e-10       1.003418276440e-14       3.275859721458e-15 
  901       3.285796609223e-10       9.992172354836e-15       3.257642771390e-15 
  902       3.275954612134e-10       9.950375213185e-15       3.239300873000e-15 
  903       3.265899780081e-10       9.908790468359e-15       3.220838698715e-15 
  904       3.255635102884e-10       9.867417224802e-15       3.202260964901e-15 
  905       3.245163604333e-10       9.826254562413e-15       3.183572431985e-15 
  906       3.234488342286e-10       9.785301536453e-15       3.164777904578e-15 
  907       3.223612408765e-10       9.744557177460e-15       3.145882231596e-15 
  908       3.212538930059e-10       9.704020491164e-15       3.126890306385e-15 
  909       3.201271066825e-10       9.663690458396e-15       3.107807066841e-15 
  910       3.189812014184e-10       9.623566035004e-15       3.088637495532e-15 
  911       3.178165001823e-10       9.583646151765e-15       3.069386619822e-15 
  912       3.166333294095e-10       9.543929714300e-15       3.050059511993e-15 
  913       3.154320190117e-10       9.504415602982e-15       3.030661289368e-15 
  914       3.142129023871e-10       9.465102672855e-15       3.011197114428e-15 
  915       3.129763164304e-10       9.425989753543e-15       2.991672194944e-15 
  916       3.117226015427e-10       9.387075649166e-15       2.972091784089e-15 
  917       3.104521016414e-10       9.348359138250e-15       2.952461180570e-15 
  918       3.091651641703e-10       9.309838973641e-15       2.932785728741e-15 
  919       3.078621401096e-10       9.271513882421e-15       2.913070818733e-15 
  920       3.065433839858e-10       9.233382565815e-15       2.893321886572e-15 
  921       3.052092538816e-10       9.195443699112e-15       2.873544414302e-15 
  922       3.038601114459e-10       9.157695931569e-15       2.853743930109e-15 
  923       3.024963219040e-10       9.120137886331e-15       2.833926008441e-15 
  924       3.011182540672e-10       9.082768160344e-15       2.814096270132e-15 
  925       2.997262803431e-10       9.045585324261e-15       2.794260382525e-15 
  926       2.983207767453e-10       9.008587922362e-15       2.774424059591e-15 
  927       2.969021229037e-10       8.971774472467e-15       2.754593062054e-15 
  928       2.954707020741e-10       8.935143465844e-15       2.734773197513e-15 
  929       2.940269011484e-10       8.898693367124e-15       2.714970320565e-15 
  930       2.925711106646e-10       8.862422614219e-15       2.695190332925e-15 
  931       2.911037248165e-10       8.826329618228e-15       2.675439183550e-15 
  932       2.896251414641e-10       8.790412763353e-15       2.655722868762e-15 
  933       2.881357621431e-10       8.754670406813e-15       2.636047432367e-15 
  934       2.866359840995e-10       8.719101070185e-15       2.616417809369e-15 
  935       2.851261762351e-10       8.683704016884e-15       2.596834337029e-15 
  936       2.836067028056e-10       8.648478683538e-15       2.577296189502e-15 
  937       2.820779313710e-10       8.613424489318e-15       2.557802529262e-15 
  938       2.805402328047e-10       8.578540835878e-15       2.538352507072e-15 
  939       2.789939813021e-10       8.543827107294e-15       2.518945261943e-15 
  940       2.774395543897e-10       8.509282670002e-15       2.499579921101e-15 
  941       2.758773329339e-10       8.474906872739e-15       2.480255599946e-15 
  942       2.743077011499e-10       8.440699046480e-15       2.460971402019e-15 
  943       2.727310466106e-10       8.406658504382e-15       2.441726418966e-15 
  944       2.711477602551e-10       8.372784541717e-15       2.422519730498e-15 
  945       2.695582363983e-10       8.339076435817e-15       2.403350404356e-15 
  946       2.679628727393e-10       8.305533446010e-15       2.384217496276e-15 
  947       2.663620703701e-10       8.272154813560e-15       2.365120049949e-15 
  948       2.647562337851e-10       8.238939761608e-15       2.346057096989e-15 
  949       2.631457708892e-10       8.205887495109e-15       2.327027656891e-15 
  950       2.615310930075e-10       8.172997200772e-15       2.308030737000e-15 
  951       2.599126148934e-10       8.140268047001e-15       2.289065332471e-15 
  952       2.582907547380e-10       8.107699183832e-15       2.270130426231e-15 
  953       2.566659341789e-10       8.075289742874e-15       2.251224988947e-15 
  954       2.550385783088e-10       8.043038837248e-15       2.232347978985e-15 
  955       2.534091156847e-10       8.010945561524e-15       2.213498342378e-15 
  956       2.517779783365e-10       7.979008991665e-15       2.194675012785e-15 
  957       2.501456017761e-10       7.947228184963e-15       2.175876911455e-15 
  958       2.485124250061e-10       7.915602179979e-15       2.157102947194e-15 
  959       2.468788905290e-10       7.884129996481e-15       2.138352016325e-15 
  960       2.452454443556e-10       7.852810635387e-15       2.119623002652e-15 
  961       2.436125360142e-10       7.821643078701e-15       2.100914777424e-15 
  962       2.419806185593e-10       7.790626289453e-15       2.082226199300e-15 
  963       2.403501485808e-10       7.759759211641e-15       2.063556114307e-15 
  964       2.387215862123e-10       7.729040770165e-15       2.044903355811e-15 
  965       2.370953951407e-10       7.698469870773e-15       2.026266744475e-15 
  966       2.354720426144e-10       7.668045399993e-15       2.007645088223e-15 
  967       2.338519994525e-10       7.637766225079e-15       1.989037182205e-15 
  968       2.322357400539e-10       7.607631193946e-15       1.970441808761e-15 
  969       2.306237424056e-10       7.577639135113e-15       1.951857737381e-15 
  970       2.290164880921e-10       7.547788857637e-15       1.933283724672e-15 
  971       2.274144623040e-10       7.518079151059e-15       1.914718514321e-15 
  972       2.258181538469e-10       7.488508785337e-15       1.896160837054e-15 
  973       2.242280161619e-10       7.459076650489e-15       1.877609852569e-15 
  974       2.226443497279e-10       7.429782177922e-15       1.859066482654e-15 
  975       2.210674179113e-10       7.400624925308e-15       1.840532098001e-15 
  976       2.194974857992e-10       7.371604437411e-15       1.822008078082e-15 
  977       2.179348202026e-10       7.342720246045e-15       1.803495811166e-15 
  978       2.163796896606e-10       7.313971870033e-15       1.784996694336e-15 
  979       2.148323644447e-10       7.285358815163e-15       1.766512133511e-15 
  980       2.132931165622e-10       7.256880574143e-15       1.748043543467e-15 
  981       2.117622197603e-10       7.228536626562e-15       1.729592347851e-15 
  982       2.102399495301e-10       7.200326438842e-15       1.711159979207e-15 
  983       2.087265831108e-10       7.172249464201e-15       1.692747878989e-15 
  984       2.072223994931e-10       7.144305142604e-15       1.674357497585e-15 
  985       2.057276794234e-10       7.116492900726e-15       1.655990294335e-15 
  986       2.042427054080e-10       7.088812151904e-15       1.637647737550e-15 
  987       2.027677617165e-10       7.061262296095e-15       1.619331304530e-15 
  988       2.013031343862e-10       7.033842719836e-15       1.601042481587e-15 
  989       1.998491112259e-10       7.006552796198e-15       1.582782764060e-15 
  990       1.984059818197e-10       6.979391884745e-15       1.564553656340e-15 
  991       1.969740375310e-10       6.952359331489e-15       1.546356671883e-15 
  992       1.955535715067e-10       6.925454468849e-15       1.528193333233e-15 
  993       1.941448786808e-10       6.898676615607e-15       1.510065172042e-15 
  994       1.927482557783e-10       6.872025076864e-15       1.491973729087e-15 
  995       1.913640013196e-10       6.845499144000e-15       1.473920554291e-15 
  996       1.899924156239e-10       6.819098094628e-15       1.455907206743e-15 
  997       1.886338008136e-10       6.792821192552e-15       1.437935254714e-15 
  998       1.872884608177e-10       6.766667687727e-15       1.420006275681e-15 
  999       1.859567013765e-10       6.740636816211e-15       1.402121856341e-15 
 1000       1.846388300447e-10       6.714727800123e-15       1.384283592638e-15 
 1001       1.833351561960e-10       6.688939847605e-15       1.366493089774e-15 
 1002       1.820459910265e-10       6.663272152773e-15       1.348751962233e-15 
 1003       1.807716475593e-10       6.637723895677e-15       1.331061833801e-15 
 1004       1.795124406476e-10       6.612294242258e-15       1.313424337583e-15 
 1005       1.782686869795e-10       6.586982344304e-15       1.295841116023e-15 
 1006       1.770407050813e-10       6.561787339408e-15       1.278313820924e-15 
 1007       1.758288153216e-10       6.536708350924e-15       1.260844113467e-15 
 1008       1.746333399157e-10       6.511744487925e-15       1.243433664232e-15 
 1009       1.734546029286e-10       6.486894845159e-15       1.226084153213e-15 
 1010       1.722929302800e-10       6.462158503009e-15       1.208797269843e-15 
 1011       1.711486497473e-10       6.437534527444e-15       1.191574713008e-15 
 1012       1.700220437304e-10       6.413022073256e-15       1.174418285271e-15 
 1013       1.689132067880e-10       6.388620695459e-15       1.157330176974e-15 
 1014       1.678221860528e-10       6.364330042299e-15       1.140312686272e-15 
 1015       1.667490282828e-10       6.340149752354e-15       1.123368125339e-15 
 1016       1.656937798599e-10       6.316079454502e-15       1.106498820393e-15 
 1017       1.646564867883e-10       6.292118767896e-15       1.089707111730e-15 
 1018       1.636371946931e-10       6.268267301927e-15       1.072995353757e-15 
 1019       1.626359488184e-10       6.244524656195e-15       1.056365915014e-15 
 1020       1.616527940259e-10       6.220890420481e-15       1.039821178213e-15 
 1021       1.606877747934e-10       6.197364174712e-15       1.023363540265e-15 
 1022       1.597409352128e-10       6.173945488933e-15       1.006995412307e-15 
 1023       1.588123189890e-10       6.150633923274e-15       9.907192197408e-16 
 1024       1.579019694380e-10       6.127429027920e-15       9.745374022539e-16 
 1025       1.570099294854e-10       6.104330343082e-15       9.584524138567e-16 
 1026       1.561362416649e-10       6.081337398962e-15       9.424667229100e-16 
 1027       1.552809481166e-10       6.058449715726e-15       9.265828121560e-16 
 1028       1.544440905852e-10       6.035666803473e-15       9.108031787487e-16 
 1029       1.536257104190e-10       6.012988162199e-15       8.951303342843e-16 
 1030       1.528258485678e-10       5.990413281772e-15       8.795668048315e-16 
 1031       1.520445455813e-10       5.967941641900e-15       8.641151309621e-16 
 1032       1.512818416079e-10       5.945572712097e-15       8.487778677813e-16 
 1033       1.505377763927e-10       5.923305951656e-15       8.335575849581e-16 
 1034       1.498123892762e-10       5.901140809614e-15       8.184568667557e-16 
 1035       1.491057191926e-10       5.879076724727e-15       8.034783120618e-16 
 1036       1.484178046682e-10       5.857113125432e-15       7.886245344193e-16 
 1037       1.477486838197e-10       5.835249429822e-15       7.738981620566e-16 
 1038       1.470983943528e-10       5.813485045612e-15       7.593018379177e-16 
 1039       1.464669735606e-10       5.791819370108e-15       7.448382196930e-16 
 1040       1.458544583218e-10       5.770251790179e-15       7.305099798494e-16 
 1041       1.452608850995e-10       5.748781682223e-15       7.163198056611e-16 
 1042       1.446862899389e-10       5.727408412136e-15       7.022703992395e-16 
 1043       1.441307084667e-10       5.706131335286e-15       6.883644775641e-16 
 1044       1.435941758887e-10       5.684949796476e-15       6.746047725124e-16 
 1045       1.430767269885e-10       5.663863129914e-15       6.609940308907e-16 
 1046       1.425783961258e-10       5.642870659188e-15       6.475350144645e-16 
 1047       1.420992172352e-10       5.621971697228e-15       6.342304999886e-16 
 1048       1.416392238242e-10       5.601165546279e-15       6.210832792379e-16 
 1049       1.411984489715e-10       5.580451497867e-15       6.080961590372e-16 
 1050       1.407769253258e-10       5.559828832774e-15       5.952719612925e-16 
 1051       1.403746534180e-10       5.539296898344e-15       5.826126172865e-16 
 1052       1.399915061180e-10       5.518855341660e-15       5.701164367192e-16 
 1053       1.396273228465e-10       5.498503879552e-15       5.577808007658e-16 
 1054       1.392819411358e-10       5.478242221520e-15       5.456030643003e-16 
 1055       1.389551966247e-10       5.458070069715e-15       5.335805558284e-16 
 1056       1.386469230535e-10       5.437987118918e-15       5.217105774188e-16 
 1057       1.383569522586e-10       5.417993056512e-15       5.099904046357e-16 
 1058       1.380851141683e-10       5.398087562465e-15       4.984172864709e-16 
 1059       1.378312367969e-10       5.378270309306e-15       4.869884452755e-16 
 1060       1.375951462403e-10       5.358540962098e-15       4.757010766928e-16 
 1061       1.373766666704e-10       5.338899178425e-15       4.645523495897e-16 
 1062       1.371756203307e-10       5.319344608358e-15       4.535394059889e-16 
 1063       1.369918275309e-10       5.299876894444e-15       4.426593610014e-16 
 1064       1.368251066416e-10       5.280495671674e-15       4.319093027582e-16 
 1065       1.366752740901e-10       5.261200567466e-15       4.212862923425e-16 
 1066       1.365421443545e-10       5.241991201640e-15       4.107873637220e-16 
 1067       1.364255299591e-10       5.222867186398e-15       4.004095236807e-16 
 1068       1.363252414695e-10       5.203828126298e-15       3.901497517511e-16 
 1069       1.362410874871e-10       5.184873618236e-15       3.800050001467e-16 
 1070       1.361728746445e-10       5.166003251419e-15       3.699721936934e-16 
 1071       1.361204076003e-10       5.147216607345e-15       3.600482297620e-16 
 1072       1.360834890341e-10       5.128513259780e-15       3.502299782005e-16 
 1073       1.360619196414e-10       5.109892774736e-15       3.405142812658e-16 
 1074       1.360554981287e-10       5.091354710447e-15       3.308979535559e-16 
 1075       1.360640212083e-10       5.072898617350e-15       3.213777819422e-16 
 1076       1.360872835935e-10       5.054524038056e-15       3.119505255015e-16 
 1077       1.361250779933e-10       5.036230507337e-15       3.026129154479e-16 
 1078       1.361771951077e-10       5.018017552092e-15       2.933616550653e-16 
 1079       1.362434236222e-10       4.999884691336e-15       2.841934196391e-16 
 1080       1.363235502033e-10       4.981831436169e-15       2.751048563887e-16 
 1081       1.364173594931e-10       4.963857289758e-15       2.660925843992e-16 
 1082       1.365246341044e-10       4.945961747312e-15       2.571531945537e-16 
 1083       1.366451546157e-10       4.928144296062e-15       2.482832494655e-16 
 1084       1.367786995661e-10       4.910404415237e-15       2.394792834101e-16 
 1085       1.369250454503e-10       4.892741576040e-15       2.307378022572e-16 
 1086       1.370839667136e-10       4.875155241630e-15       2.220552834031e-16 
 1087       1.372552357467e-10       4.857644867095e-15       2.134281757023e-16 
 1088       1.374386228811e-10       4.840209899430e-15       2.048528994002e-16 
 1089       1.376338963835e-10       4.822849777519e-15       1.963258460648e-16 
 1090       1.378408194088e-10       4.805563990761e-15       1.878445172489e-16 
 1091       1.380591408230e-10       4.788352255869e-15       1.794109573277e-16 
 1092       1.382886042474e-10       4.771214342402e-15       1.710283665441e-16 
 1093       1.385289510839e-10       4.754150014303e-15       1.626999664991e-16 
 1094       1.387799205102e-10       4.737159029886e-15       1.544290001985e-16 
 1095       1.390412494743e-10       4.720241141819e-15       1.462187321000e-16 
 1096       1.393126726891e-10       4.703396097108e-15       1.380724481603e-16 
 1097       1.395939226272e-10       4.686623637079e-15       1.299934558821e-16 
 1098       1.398847295153e-10       4.669923497362e-15       1.219850843608e-16 
 1099       1.401848213291e-10       4.653295407876e-15       1.140506843323e-16 
 1100       1.404939237881e-10       4.636739092809e-15       1.061936282189e-16 
 1101       1.408117603498e-10       4.620254270605e-15       9.841731017723e-17 
 1102       1.411380522047e-10       4.603840653946e-15       9.072514614492e-17 
 1103       1.414725182710e-10       4.587497949733e-15       8.312057388751e-17 
 1104       1.418148751889e-10       4.571225859075e-15       7.560705304562e-17 
 1105       1.421648373158e-10       4.555024077267e-15       6.818806518193e-17 
 1106       1.425221167206e-10       4.538892293777e-15       6.086711382815e-17 
 1107       1.428864231783e-10       4.522830192227e-15       5.364772453205e-17 
 1108       1.432574641649e-10       4.506837450378e-15       4.653344490448e-17 
 1109       1.436349448520e-10       4.490913740112e-15       3.952784466640e-17 
 1110       1.440185681015e-10       4.475058727419e-15       3.263451569582e-17 
 1111       1.444080344600e-10       4.459272072374e-15       2.585707207491e-17 
 1112       1.448030421538e-10       4.443553429128e-15       1.919915013693e-17 
 1113       1.452032870834e-10       4.427902445885e-15       1.266440851326e-17 
 1114       1.456084628181e-10       4.412318764889e-15       6.256528180463e-18 
 1115       1.460182605909e-10       4.396802022406e-15      -2.078749278541e-20 
 1116       1.464323692928e-10       4.381351848710e-15      -6.163812698624e-18 
 1117       1.468504754679e-10       4.365967868062e-15      -1.216879914302e-17 
 1118       1.472722633078e-10       4.350649698696e-15      -1.803197599876e-17 
 1119       1.476974146461e-10       4.335396952804e-15      -2.374954985843e-17 
 1120       1.481256089536e-10       4.320209236515e-15      -2.931770468740e-17 
 1121       1.485565233322e-10       4.305086149885e-15      -3.473260177682e-17 
 1122       1.489898325104e-10       4.290027286873e-15      -3.999037969663e-17 
 1123       1.494252088374e-10       4.275032235330e-15      -4.508715424850e-17 
 1124       1.498623222777e-10       4.260100576978e-15      -5.001901841887e-17 
 1125       1.503008404064e-10       4.245231887400e-15      -5.478204233189e-17 
 1126       1.507404284032e-10       4.230425736015e-15      -5.937227320246e-17 
 1127       1.511807490472e-10       4.215681686068e-15      -6.378573528918e-17 
 1128       1.516214627119e-10       4.200999294611e-15      -6.801842984735e-17 
 1129       1.520622503047e-10       4.186378157491e-15      -7.206772987727e-17 
 1130       1.525028824220e-10       4.171818044992e-15      -7.593658422997e-17 
 1131       1.529431510790e-10       4.157318767914e-15      -7.962936782517e-17 
 1132       1.533828468420e-10       4.142880132720e-15      -8.315049187537e-17 
 1133       1.538217588256e-10       4.128501941517e-15      -8.650440397000e-17 
 1134       1.542596746894e-10       4.114183992053e-15      -8.969558815962e-17 
 1135       1.546963806349e-10       4.099926077695e-15      -9.272856504009e-17 
 1136       1.551316614020e-10       4.085727987422e-15      -9.560789183674e-17 
 1137       1.555653002664e-10       4.071589505812e-15      -9.833816248860e-17 
 1138       1.559970790360e-10       4.057510413029e-15      -1.009240077325e-16 
 1139       1.564267780477e-10       4.043490484811e-15      -1.033700951875e-16 
 1140       1.568541761645e-10       4.029529492457e-15      -1.056811294386e-16 
 1141       1.572790507720e-10       4.015627202817e-15      -1.078618521215e-16 
 1142       1.577011777755e-10       4.001783378276e-15      -1.099170420062e-16 
 1143       1.581203315967e-10       3.987997776744e-15      -1.118515150818e-16 
 1144       1.585362851706e-10       3.974270151644e-15      -1.136701246401e-16 
 1145       1.589488099419e-10       3.960600251897e-15      -1.153777613602e-16 
 1146       1.593576758627e-10       3.946987821914e-15      -1.169793533925e-16 
 1147       1.597626513883e-10       3.933432601580e-15      -1.184798664428e-16 
 1148       1.601635034749e-10       3.919934326243e-15      -1.198843038569e-16 
 1149       1.605599975758e-10       3.906492726702e-15      -1.211977067042e-16 
 1150       1.609518976385e-10       3.893107529192e-15      -1.224251538623e-16 
 1151       1.613389661015e-10       3.879778455378e-15      -1.235717621010e-16 
 1152       1.617209638912e-10       3.866505222334e-15      -1.246426861665e-16 
 1153       1.620976504184e-10       3.853287542539e-15      -1.256431188659e-16 
 1154       1.624687835756e-10       3.840125123859e-15      -1.265782911508e-16 
 1155       1.628341197333e-10       3.827017669537e-15      -1.274534722019e-16 
 1156       1.631934137372e-10       3.813964878180e-15      -1.282739695130e-16 
 1157       1.635464189051e-10       3.800966443746e-15      -1.290451289755e-16 
 1158       1.638928870232e-10       3.788022055535e-15      -1.297723349622e-16 
 1159       1.642325683434e-10       3.775131398172e-15      -1.304610104115e-16 
 1160       1.645652115801e-10       3.762294151598e-15      -1.311166169119e-16 
 1161       1.648905639066e-10       3.749509991056e-15      -1.317446547860e-16 
 1162       1.652083709526e-10       3.736778587079e-15      -1.323506631746e-16 
 1163       1.655183768002e-10       3.724099605478e-15      -1.329402201209e-16 
 1164       1.658203239815e-10       3.711472707332e-15      -1.335189426551e-16 
 1165       1.661139534750e-10       3.698897548968e-15      -1.340924868778e-16 
 1166       1.663990047023e-10       3.686373781959e-15      -1.346665480449e-16 
 1167       1.666752155255e-10       3.673901053104e-15      -1.352468606515e-16 
 1168       1.669423561965e-10       3.661479039324e-15      -1.358379022031e-16 
 1169       1.672003316794e-10       3.649107552845e-15      -1.364389866041e-16 
 1170       1.674490806026e-10       3.636786437308e-15      -1.370481220526e-16 
 1171       1.676885414212e-10       3.624515532971e-15      -1.376633028904e-16 
 1172       1.679186524172e-10       3.612294676701e-15      -1.382825095726e-16 
 1173       1.681393516992e-10       3.600123701964e-15      -1.389037086383e-16 
 1174       1.683505772019e-10       3.588002438816e-15      -1.395248526803e-16 
 1175       1.685522666864e-10       3.575930713895e-15      -1.401438803163e-16 
 1176       1.687443577396e-10       3.563908350410e-15      -1.407587161583e-16 
 1177       1.689267877742e-10       3.551935168132e-15      -1.413672707830e-16 
 1178       1.690994940285e-10       3.540010983386e-15      -1.419674407025e-16 
 1179       1.692624135661e-10       3.528135609040e-15      -1.425571083341e-16 
 1180       1.694154832758e-10       3.516308854497e-15      -1.431341419708e-16 
 1181       1.695586398715e-10       3.504530525685e-15      -1.436963957515e-16 
 1182       1.696918198917e-10       3.492800425049e-15      -1.442417096310e-16 
 1183       1.698149596996e-10       3.481118351540e-15      -1.447679093507e-16 
 1184       1.699279954827e-10       3.469484100606e-15      -1.452728064087e-16 
 1185       1.700308632530e-10       3.457897464184e-15      -1.457541980297e-16 
 1186       1.701234988461e-10       3.446358230690e-15      -1.462098671359e-16 
 1187       1.702058379217e-10       3.434866185010e-15      -1.466375823167e-16 
 1188       1.702778159629e-10       3.423421108489e-15      -1.470350977992e-16 
 1189       1.703393682765e-10       3.412022778925e-15      -1.474001534184e-16 
 1190       1.703904299924e-10       3.400670970556e-15      -1.477304745875e-16 
 1191       1.704309360634e-10       3.389365454056e-15      -1.480237722682e-16 
 1192       1.704608212653e-10       3.378105996518e-15      -1.482777429408e-16 
 1193       1.704800201966e-10       3.366892361452e-15      -1.484900685745e-16 
 1194       1.704884672782e-10       3.355724308772e-15      -1.486584165979e-16 
 1195       1.704860967530e-10       3.344601594788e-15      -1.487804398687e-16 
 1196       1.704728426864e-10       3.333523972196e-15      -1.488537766447e-16 
 1197       1.704486389654e-10       3.322491190068e-15      -1.488760505533e-16 
 1198       1.704134192988e-10       3.311502993846e-15      -1.488448705625e-16 
 1199       1.703671172168e-10       3.300559125330e-15      -1.487578309505e-16 
 1200       1.703096660708e-10       3.289659322666e-15      -1.486125112763e-16 
 1201       1.702409990336e-10       3.278803320346e-15      -1.484064763499e-16 
 1202       1.701610490985e-10       3.267990849186e-15      -1.481372762025e-16 
 1203       1.700697490799e-10       3.257221636329e-15      -1.478024460569e-16 
 1204       1.699670316124e-10       3.246495405227e-15      -1.473995062976e-16 
 1205       1.698528291511e-10       3.235811875636e-15      -1.469259624411e-16 
 1206       1.697270739711e-10       3.225170763606e-15      -1.463793051060e-16 
 1207       1.695897249037e-10       3.214571808806e-15      -1.457574617131e-16 
 1208       1.694408478991e-10       3.204014856882e-15      -1.450601576308e-16 
 1209       1.692805364387e-10       3.193499778081e-15      -1.442875714541e-16 
